Año,Entidad,Municipio,Tipo de delito,Subtipo de delito,Mes,Casos
2020,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Diciembre,4.0
2020,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,San Luis de la Paz,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Catarina,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio doloso,Diciembre,1.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio culposo,Diciembre,2.0
2020,Guanajuato,Santa Cruz de Juventino Rosas,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio doloso,Diciembre,2.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Santiago Maravatío,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio doloso,Diciembre,3.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio culposo,Diciembre,4.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio culposo,Diciembre,6.0
2020,Guanajuato,Silao de la Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarandacuao,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio doloso,Diciembre,3.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio culposo,Diciembre,1.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tarimoro,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio culposo,Diciembre,1.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Tierra Blanca,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio doloso,Diciembre,4.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio doloso,Diciembre,1.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio culposo,Diciembre,1.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Uriangato,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio doloso,Diciembre,6.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio doloso,Diciembre,1.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio doloso,Diciembre,2.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio culposo,Diciembre,3.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio culposo,Diciembre,2.0
2020,Guanajuato,Valle de Santiago,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Victoria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Diciembre,8.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Diciembre,1.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Diciembre,2.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Villagrán,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Xichú,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Diciembre,6.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio doloso,Diciembre,0.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Diciembre,0.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Diciembre,1.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Diciembre,1.0
2020,Guanajuato,Yuriria,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Abasolo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Diciembre,4.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Acámbaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Diciembre,2.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Diciembre,4.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,San Miguel de Allende,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Alto,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Diciembre,6.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Diciembre,3.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Apaseo el Grande,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Atarjea,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Celaya,Homicidio,Homicidio doloso,Diciembre,40.0
2021,Guanajuato,Celaya,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Celaya,Homicidio,Homicidio doloso,Diciembre,6.0
2021,Guanajuato,Celaya,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Celaya,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Celaya,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Celaya,Homicidio,Homicidio culposo,Diciembre,2.0
2021,Guanajuato,Celaya,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Celaya,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Manuel Doblado,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Diciembre,2.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Comonfort,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Coroneo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Diciembre,4.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cortazar,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Diciembre,2.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Cuerámaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Doctor Mora,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Diciembre,4.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Guanajuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Huanímaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Diciembre,7.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Diciembre,10.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Diciembre,6.0
2021,Guanajuato,Irapuato,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Jaral del Progreso,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Jerécuaro,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,León,Homicidio,Homicidio doloso,Diciembre,48.0
2021,Guanajuato,León,Homicidio,Homicidio doloso,Diciembre,3.0
2021,Guanajuato,León,Homicidio,Homicidio doloso,Diciembre,3.0
2021,Guanajuato,León,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,León,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,León,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,León,Homicidio,Homicidio culposo,Diciembre,7.0
2021,Guanajuato,León,Homicidio,Homicidio culposo,Diciembre,2.0
2021,Guanajuato,León,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Moroleón,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Diciembre,1.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Ocampo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Diciembre,9.0
2021,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Diciembre,1.0
2021,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Pénjamo,Homicidio,Homicidio doloso,Diciembre,0.0
2021,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Diciembre,0.0
2021,Guanajuato,Pénjamo,Homicidio,Homicidio culposo,Diciembre,0.0
